S.N.,Date,Total Transactions,Total Traded Shares,Total Traded Amount,Max. Price,Min. Price,Close Price
471,2019-10-21,76,13609.00,5614798.00,415.00,411.00,412.00
472,2019-10-20,63,11108.00,4588978.00,414.00,411.00,413.00
473,2019-10-17,53,15319.00,6348448.00,416.00,412.00,414.00
474,2019-10-16,24,10681.00,4403933.00,415.00,412.00,414.00
475,2019-10-15,55,34190.00,14041612.00,416.00,410.00,413.00
476,2019-10-14,52,15531.00,6379450.00,415.00,409.00,410.00
477,2019-10-10,8,1419.00,588663.00,415.00,412.00,415.00
478,2019-10-03,22,3319.00,1382343.00,418.00,415.00,416.00
479,2019-10-02,28,3711.00,1533696.00,417.00,411.00,411.00
480,2019-10-01,40,11045.00,4591929.00,418.00,412.00,417.00
481,2019-09-30,48,9318.00,3850246.00,415.00,411.00,415.00
482,2019-09-29,80,23666.00,9660085.00,418.00,407.00,418.00
483,2019-09-26,76,13312.00,5460769.00,412.00,409.00,410.00
484,2019-09-25,59,11862.00,4876167.00,412.00,407.00,412.00
485,2019-09-24,57,8687.00,3571382.00,412.00,410.00,412.00
486,2019-09-23,66,17256.00,7132413.00,415.00,412.00,414.00
487,2019-09-22,59,14749.00,6101767.00,415.00,412.00,414.00
488,2019-09-19,169,22965.00,9616457.00,425.00,413.00,413.00
489,2019-09-18,114,28150.00,11843459.00,423.00,419.00,423.00
490,2019-09-17,107,22549.00,9341043.00,418.00,410.00,418.00
491,2019-09-16,102,23477.00,9632318.00,414.00,408.00,408.00
492,2019-09-15,79,18691.00,7745284.00,418.00,413.00,413.00
493,2019-09-12,86,27640.00,11560120.00,420.00,416.00,416.00
494,2019-09-11,59,22008.00,9201997.00,420.00,416.00,418.00
495,2019-09-10,86,21628.00,9039366.00,419.00,416.00,418.00
496,2019-09-10,86,21628.00,9039366.00,419.00,416.00,418.00
497,2019-09-09,78,19723.00,8242341.00,425.00,416.00,418.00
498,2019-09-08,72,8733.00,3685227.00,427.00,421.00,422.00
499,2019-09-05,71,15371.00,6543883.00,427.00,425.00,425.00
500,2019-09-04,102,22525.00,9586617.00,429.00,420.00,426.00
501,2019-09-03,113,36698.00,15343752.00,426.00,412.00,424.00
502,2019-09-02,164,43531.00,18214197.00,424.00,414.00,417.00
503,2019-09-01,76,17893.00,7593805.00,428.00,421.00,421.00
504,2019-08-29,93,11405.00,4854431.00,427.00,423.00,426.00
505,2019-08-28,103,21023.00,8939417.00,427.00,424.00,425.00
506,2019-08-27,70,14181.00,6053544.00,429.00,424.00,426.00
507,2019-08-26,79,16088.00,6848352.00,430.00,425.00,425.00
508,2019-08-25,80,20297.00,8636520.00,427.00,423.00,427.00
509,2019-08-22,102,28290.00,12073166.00,430.00,425.00,428.00
510,2019-08-21,91,20878.00,8931846.00,430.00,425.00,429.00
511,2019-08-20,88,17383.00,7450235.00,432.00,427.00,427.00
512,2019-08-19,149,38717.00,16664649.00,434.00,429.00,431.00
513,2019-08-18,107,36698.00,15791949.00,433.00,429.00,430.00
514,2019-08-15,71,36318.00,15617733.00,433.00,425.00,430.00
515,2019-08-14,68,13082.00,5611375.00,430.00,425.00,429.00
516,2019-08-13,79,17896.00,7684296.00,437.00,428.00,428.00
517,2019-08-12,89,20621.00,8874359.00,433.00,429.00,431.00
518,2019-08-11,128,25832.00,11083039.00,431.00,428.00,430.00
519,2019-08-08,130,34679.00,14952093.00,435.00,429.00,431.00
520,2019-08-07,163,56560.00,24597261.00,439.00,426.00,435.00
521,2019-08-06,374,196356.00,85441368.00,442.00,430.00,432.00
522,2019-08-05,156,44680.00,19438245.00,437.00,431.00,433.00
523,2019-08-04,201,68518.00,29635044.00,438.00,424.00,437.00
524,2019-08-01,156,37084.00,15978023.00,436.00,429.00,430.00
525,2019-07-31,124,42713.00,18385719.00,433.00,422.00,431.00
526,2019-07-30,122,31788.00,13636050.00,431.00,426.00,429.00
527,2019-07-29,136,35679.00,15252712.00,430.00,425.00,427.00
528,2019-07-28,171,96129.00,40824306.00,429.00,422.00,425.00
529,2019-07-25,236,97104.00,41832806.00,434.00,427.00,430.00
530,2019-07-24,231,61735.00,26669384.00,435.00,428.00,433.00
531,2019-07-23,396,105508.00,45122369.00,435.00,418.00,435.00
532,2019-07-22,92,19276.00,8027232.00,419.00,414.00,416.00
533,2019-07-21,81,14478.00,5983850.00,417.00,411.00,414.00
534,2019-07-18,89,20493.00,8606616.00,423.00,413.00,418.00
535,2019-07-17,116,29854.00,12373748.00,418.00,408.00,417.00
536,2019-07-16,52,8675.00,3551664.00,426.00,406.00,409.00
537,2019-07-15,54,9018.00,3661194.00,408.00,405.00,406.00
538,2019-07-14,61,10033.00,4077461.00,411.00,405.00,406.00
539,2019-07-11,83,19978.00,8131280.00,410.00,405.00,405.00
540,2019-07-10,104,26313.00,10659137.00,407.00,402.00,407.00
541,2019-07-09,54,9165.00,3709286.00,407.00,401.00,405.00
542,2019-07-08,81,29244.00,11881049.00,410.00,405.00,406.00
543,2019-07-07,105,30964.00,12640382.00,410.00,407.00,408.00
544,2019-07-04,89,16330.00,6718284.00,415.00,410.00,411.00
545,2019-07-03,87,24200.00,9954921.00,415.00,407.00,414.00
546,2019-07-02,110,21391.00,8710902.00,413.00,404.00,410.00
547,2019-07-01,73,12593.00,5116376.00,408.00,404.00,405.00
548,2019-06-30,61,11120.00,4556249.00,413.00,406.00,407.00
549,2019-06-27,76,18157.00,7482348.00,413.00,410.00,413.00
550,2019-06-26,69,17369.00,7178981.00,418.00,412.00,413.00
551,2019-06-25,114,25298.00,10492517.00,417.00,411.00,416.00
552,2019-06-24,108,37528.00,15355103.00,413.00,403.00,411.00
553,2019-06-23,63,6869.00,2783450.00,407.00,403.00,405.00
554,2019-06-20,73,11029.00,4473915.00,409.00,403.00,406.00
555,2019-06-19,85,23061.00,9290711.00,404.00,400.00,404.00
556,2019-06-18,87,24044.00,9692672.00,405.00,401.00,402.00
557,2019-06-17,181,42955.00,17362298.00,406.00,402.00,403.00
558,2019-06-16,170,44708.00,18167621.00,411.00,404.00,404.00
559,2019-06-13,119,30086.00,12412971.00,415.00,411.00,411.00
560,2019-06-12,81,17469.00,7220128.00,415.00,411.00,415.00
561,2019-06-11,143,62742.00,25967297.00,417.00,412.00,416.00
562,2019-06-10,131,33018.00,13633201.00,416.00,411.00,412.00
563,2019-06-06,104,25497.00,10575644.00,418.00,413.00,413.00
564,2019-06-04,130,48716.00,20235238.00,420.00,414.00,416.00
565,2019-06-03,198,64123.00,26762825.00,430.00,414.00,414.00
566,2019-06-02,124,29715.00,12545548.00,433.00,420.00,422.00
567,2019-05-30,284,94006.00,40819611.00,451.00,426.00,428.00
568,2019-05-29,121,54281.00,22860673.00,426.00,420.00,424.00
569,2019-05-28,94,13321.00,5614326.00,428.00,420.00,421.00
570,2019-05-27,117,44153.00,18639138.00,426.00,419.00,422.00
571,2019-05-26,165,50429.00,21534332.00,434.00,423.00,425.00
572,2019-05-23,393,97795.00,42269147.00,438.00,426.00,431.00
573,2019-05-22,235,92882.00,39158539.00,426.00,418.00,424.00
574,2019-05-21,155,42776.00,17914835.00,422.00,413.00,418.00
575,2019-05-20,239,59854.00,25421001.00,432.00,416.00,418.00
576,2019-05-19,272,67027.00,28287316.00,430.00,416.00,422.00
577,2019-05-16,356,112016.00,48120933.00,445.00,421.00,421.00
578,2019-05-15,533,133601.00,57604100.00,447.00,416.00,438.00
579,2019-05-14,495,194265.00,78698606.00,421.00,388.00,416.00
580,2019-05-13,74,20540.00,7973653.00,391.00,384.00,386.00
581,2019-05-12,67,17340.00,6710113.00,390.00,384.00,390.00
582,2019-05-09,159,94677.00,36879426.00,396.00,386.00,388.00
583,2019-05-08,83,35169.00,13592595.00,390.00,384.00,388.00
584,2019-05-07,137,39057.00,15128947.00,390.00,384.00,389.00
585,2019-05-06,161,40670.00,15477317.00,388.00,374.00,388.00
586,2019-05-05,139,55477.00,21102433.00,385.00,376.00,379.00
587,2019-05-02,85,24698.00,9481016.00,387.00,381.00,385.00
588,2019-04-30,102,27561.00,10693644.00,391.00,382.00,390.00
589,2019-04-29,145,45136.00,17504758.00,395.00,383.00,389.00
590,2019-04-28,292,111393.00,44012947.00,410.00,389.00,395.00
591,2019-04-25,397,145400.00,54368454.00,389.00,354.00,388.00
592,2019-04-24,155,68938.00,24151432.00,354.00,341.00,354.00
593,2019-04-23,81,17832.00,6131042.00,346.00,340.00,346.00
594,2019-04-22,76,19348.00,6651134.00,353.00,336.00,342.00
595,2019-04-21,97,28028.00,9683001.00,350.00,343.00,348.00
596,2019-04-18,156,49470.00,17024357.00,350.00,336.00,350.00
597,2019-04-17,117,24403.00,8139156.00,338.00,326.00,338.00
598,2019-04-16,61,17829.00,5743883.00,327.00,313.00,326.00
599,2019-04-15,50,11551.00,3644602.00,318.00,313.00,318.00
600,2019-04-11,97,22147.00,6995031.00,319.00,313.00,315.00
601,2019-04-10,39,8299.00,2589517.00,314.00,310.00,312.00
602,2019-04-09,52,21533.00,6760574.00,318.00,311.00,311.00
603,2019-04-08,105,21933.00,6888574.00,320.00,310.00,316.00
604,2019-04-07,73,11864.00,3608242.00,309.00,298.00,309.00
605,2019-04-04,62,11579.00,3514973.00,305.00,301.00,304.00
606,2019-04-03,78,15802.00,4801499.00,307.00,301.00,305.00
607,2019-04-02,82,15332.00,4614974.00,304.00,299.00,302.00
608,2019-04-01,57,12690.00,3727397.00,297.00,292.00,297.00
609,2019-03-31,78,11187.00,3297517.00,296.00,293.00,295.00
610,2019-03-28,63,9227.00,2717238.00,298.00,292.00,294.00
611,2019-03-27,43,4409.00,1297607.00,299.00,293.00,294.00
612,2019-03-26,43,10218.00,3004027.00,298.00,293.00,294.00
613,2019-03-25,58,8653.00,2542696.00,298.00,292.00,294.00
614,2019-03-24,53,8327.00,2456898.00,299.00,293.00,293.00
615,2019-03-21,48,3230.00,958182.00,300.00,296.00,296.00
616,2019-03-19,34,3883.00,1161810.00,301.00,298.00,298.00
617,2019-03-18,38,10211.00,3081183.00,304.00,301.00,301.00
618,2019-03-17,57,8247.00,2493508.00,305.00,300.00,302.00
619,2019-03-14,42,6832.00,2049494.00,303.00,296.00,302.00
620,2019-03-13,72,15026.00,4565207.00,306.00,300.00,301.00
621,2019-03-12,80,16058.00,4841461.00,306.00,298.00,305.00
622,2019-03-11,52,9999.00,2968677.00,301.00,293.00,298.00
623,2019-03-10,16,2777.00,812277.00,294.00,292.00,293.00
624,2019-03-07,51,8624.00,2525631.00,294.00,290.00,294.00
625,2019-03-06,37,2085.00,607485.00,293.00,290.00,292.00
626,2019-03-05,47,5732.00,1676605.00,294.00,291.00,292.00
627,2019-03-03,105,14076.00,4152484.00,314.15,291.00,294.00
628,2019-02-27,134,27442.00,9131780.00,335.00,330.00,333.00
629,2019-02-26,84,18064.00,5988178.00,334.00,331.00,332.00
630,2019-02-25,109,15959.00,5247484.00,333.00,327.00,331.00
631,2019-02-24,68,6833.00,2254037.00,333.00,329.00,330.00
632,2019-02-21,64,9054.00,3009340.00,335.00,329.00,333.00
633,2019-02-20,32,2685.00,885805.00,333.00,329.00,329.00
634,2019-02-19,34,3150.00,1037416.00,333.00,324.00,333.00
635,2019-02-18,43,9327.00,3059976.00,330.00,325.00,329.00
636,2019-02-17,66,18875.00,6240959.00,336.00,328.00,330.00
637,2019-02-14,50,13107.00,4305232.00,331.00,327.00,330.00
638,2019-02-13,45,13830.00,4573349.00,332.00,329.00,329.00
639,2019-02-12,37,5722.00,1891110.00,333.00,330.00,332.00
640,2019-02-11,62,6268.00,2083996.00,335.00,328.00,332.00
641,2019-02-10,50,6098.00,2020161.00,335.00,330.00,332.00
642,2019-02-07,45,5500.00,1833345.00,337.00,330.00,334.00
643,2019-02-06,44,6099.00,2052857.00,352.00,335.00,335.00
644,2019-02-05,37,5648.00,1918507.00,340.00,338.00,338.00
645,2019-02-04,54,13265.00,4473593.00,340.00,335.00,339.00
646,2019-02-03,48,12977.00,4394242.00,340.00,337.00,338.00
647,2019-01-31,45,5850.00,1987034.00,342.00,339.00,339.00
648,2019-01-30,27,3892.00,1321885.00,341.00,339.00,339.00
649,2019-01-29,26,2612.00,890323.00,342.00,340.00,341.00
650,2019-01-28,44,8647.00,2942284.00,345.00,338.00,342.00
651,2019-01-27,48,4235.00,1440935.00,342.00,339.00,339.00
652,2019-01-24,38,16140.00,5534274.00,344.00,342.00,342.00
653,2019-01-23,20,2273.00,779371.00,344.00,342.00,343.00
654,2019-01-22,35,5188.00,1766808.00,343.00,337.00,343.00
655,2019-01-21,51,6616.00,2261498.00,346.00,340.00,342.00
656,2019-01-20,31,4556.00,1561090.00,345.00,341.00,345.00
657,2019-01-17,35,3486.00,1211240.00,350.00,345.00,345.00
658,2019-01-16,42,9525.00,3331492.00,351.00,348.00,350.00
659,2019-01-15,30,7663.00,2680602.00,350.00,348.00,350.00
660,2019-01-14,55,20430.00,7119464.00,351.00,348.00,350.00
661,2019-01-13,139,22250.00,7819638.00,357.00,346.00,349.00
662,2019-01-10,28,4955.00,1731162.00,354.00,348.00,350.00
663,2019-01-09,46,8599.00,3009488.00,351.00,348.00,348.00
664,2019-01-08,43,8069.00,2806308.00,349.00,346.00,349.00
665,2019-01-07,19,2680.00,927285.00,350.00,344.00,346.00
666,2019-01-06,47,9776.00,3397795.00,352.00,344.00,344.00
667,2019-01-03,34,7294.00,2525136.00,348.00,340.00,345.00
668,2019-01-02,55,7467.00,2579702.00,347.00,345.00,345.00
669,2019-01-01,74,22211.00,7679732.00,350.00,344.00,346.00
670,2018-12-31,74,16215.00,5652066.00,352.00,347.00,348.00
671,2018-12-30,47,11317.00,3996299.00,359.00,351.00,351.00
672,2018-12-27,114,36773.00,13261233.00,365.00,358.00,359.00
673,2018-12-26,91,22157.00,7935447.00,362.00,352.00,362.00
674,2018-12-25,36,8383.00,2949174.00,357.00,351.00,353.00
675,2018-12-24,67,14350.00,5113123.00,362.00,352.00,357.00
676,2018-12-23,75,16974.00,6027783.00,362.00,349.00,357.00
677,2018-12-20,57,14032.00,4890441.00,351.00,343.00,349.00
678,2018-12-19,21,3717.00,1275257.00,345.00,342.00,343.00
679,2018-12-18,53,10127.00,3507399.00,355.00,343.00,344.00
680,2018-12-17,37,5225.00,1824890.00,355.00,340.00,355.00
681,2018-12-16,61,18570.00,6353690.00,344.00,338.00,344.00
682,2018-12-13,38,5226.00,1774269.00,345.00,335.00,338.00
683,2018-12-12,8,990.00,335180.00,341.00,336.00,337.00
684,2018-12-11,29,3705.00,1242067.00,339.00,333.00,336.00
685,2018-12-10,49,5830.00,1958343.00,340.00,330.00,335.00
686,2018-12-09,27,2982.00,982730.00,335.00,327.00,335.00
687,2018-12-06,46,8394.00,2724034.00,331.00,320.00,327.00
688,2018-12-05,57,21447.00,7063344.00,340.00,326.00,329.00
689,2018-12-04,28,2973.00,988616.00,335.00,326.00,334.00
690,2018-12-03,57,9202.00,3048582.00,335.00,329.00,330.00
691,2018-12-02,49,9756.00,3232404.00,338.00,329.00,333.00
692,2018-11-29,29,6964.00,2348674.00,340.00,336.00,338.00
693,2018-11-28,27,2677.00,909102.00,340.00,339.00,340.00
694,2018-11-27,41,5914.00,2015501.00,346.00,338.00,340.00
695,2018-11-26,39,5374.00,1819930.00,341.05,335.00,339.00
696,2018-11-25,36,8678.00,2973479.00,345.00,341.00,341.05
697,2018-11-22,33,6445.00,2217675.00,345.00,340.00,344.00
698,2018-11-21,49,6780.00,2333168.00,353.00,342.00,343.00
699,2018-11-20,16,2001.00,688135.00,349.00,342.00,347.00
700,2018-11-19,31,5455.00,1882026.00,347.00,344.00,346.00
701,2018-11-18,46,6006.00,2070045.00,349.00,343.00,345.00
702,2018-11-15,33,5701.00,1993336.00,351.00,348.00,349.00
703,2018-11-14,11,1763.00,617198.00,352.00,349.00,350.00
704,2018-11-13,24,3940.00,1379311.00,351.00,348.00,349.00
705,2018-11-12,22,1885.00,656791.00,352.00,347.00,348.00
706,2018-11-11,17,3083.00,1088481.00,356.00,352.00,352.00
707,2018-11-06,4,1030.00,364620.00,354.00,348.00,354.00
708,2018-11-05,33,10438.00,3650891.00,352.00,348.00,349.00
709,2018-11-04,52,15056.00,5270628.00,353.00,348.00,348.00
710,2018-11-01,39,6758.00,2373718.00,352.00,350.00,352.00
711,2018-10-31,36,9391.00,3301581.00,355.00,350.00,352.00
712,2018-10-30,53,11760.00,4125176.00,354.00,348.00,352.00
713,2018-10-29,63,8152.00,2848363.00,351.00,348.00,350.00
714,2018-10-28,43,11851.00,4169346.00,355.00,350.00,353.00
715,2018-10-25,42,5436.00,1935652.00,358.00,355.00,357.00
716,2018-10-24,20,3065.00,1090911.00,358.00,353.00,358.00
717,2018-10-23,35,6474.00,2298042.00,358.00,354.00,358.00
718,2018-10-22,26,3196.00,1132136.00,355.00,352.00,355.00
719,2018-10-21,17,3483.00,1241372.00,361.00,355.00,355.00
720,2018-10-15,39,11617.00,4142312.00,364.00,354.00,354.00
721,2018-10-14,39,12769.00,4518296.00,358.00,350.00,357.00
722,2018-10-11,48,10534.00,3684791.00,352.00,346.00,350.00
723,2018-10-10,35,6502.00,2251599.00,348.00,345.00,347.00
724,2018-10-09,43,9551.00,3329450.00,350.00,347.00,347.00
725,2018-10-08,53,9581.00,3332671.00,357.00,344.00,349.00
726,2018-10-07,47,10164.00,3510504.00,348.00,344.00,344.00
727,2018-10-04,62,15025.00,5220906.00,350.00,345.00,348.00
728,2018-10-03,97,28516.00,9964261.00,354.00,347.00,347.00
729,2018-10-02,65,12983.00,4605484.00,358.00,352.00,353.00
730,2018-10-01,81,21976.00,7847500.00,362.00,352.00,352.00
731,2018-09-30,63,11183.00,4056016.00,366.00,361.00,361.00
732,2018-09-27,73,14911.00,5477305.00,370.00,365.00,365.00
733,2018-09-26,84,18655.00,6883797.00,375.00,364.00,365.00
734,2018-09-25,171,48115.00,17726459.00,373.00,361.00,371.00
735,2018-09-23,75,19281.00,6965783.00,364.00,357.00,361.00
736,2018-09-20,41,9880.00,3560226.00,364.00,352.00,359.00
737,2018-09-18,65,9249.00,3326117.00,362.00,357.00,359.00
738,2018-09-17,101,21307.00,7702269.00,370.00,359.00,360.00
739,2018-09-16,178,53133.00,19495815.00,377.00,356.00,367.00
740,2018-09-13,83,20006.00,7079797.00,359.00,351.00,359.00
741,2018-09-12,50,12667.00,4433730.00,355.00,345.00,352.00
742,2018-09-11,42,4778.00,1658010.00,350.00,340.00,345.00
743,2018-09-10,30,4112.00,1413271.00,346.00,340.00,342.00
744,2018-09-09,64,7740.00,2699031.00,353.00,346.00,346.00
745,2018-09-06,141,33936.00,12121035.00,368.00,350.00,352.00
746,2018-09-05,151,29704.00,10487643.00,362.00,341.00,356.00
747,2018-09-04,81,17187.00,5922672.00,347.00,340.00,344.00
748,2018-09-03,88,15425.00,5299787.00,347.00,336.00,342.00
749,2018-09-02,63,9661.00,3250843.00,340.00,333.00,340.00
750,2018-08-30,45,9985.00,3324675.00,335.00,331.00,334.00
751,2018-08-29,43,6392.00,2115838.00,334.00,330.00,331.00
752,2018-08-28,49,7354.00,2440995.00,335.00,330.00,333.00
753,2018-08-26,28,3588.00,1191503.00,337.00,330.00,333.00
754,2018-08-23,55,7504.00,2509987.00,338.00,333.00,335.00
755,2018-08-22,35,3613.00,1202035.00,344.00,331.00,344.00
756,2018-08-21,68,8787.00,2926568.00,335.00,331.00,333.00
757,2018-08-20,70,14359.00,4793035.00,340.00,332.00,335.00
758,2018-08-19,118,21370.00,7262350.00,344.00,338.00,338.00
759,2018-08-16,154,25581.00,8716335.00,345.00,335.00,340.00
760,2018-08-15,179,37824.00,12610377.00,343.00,326.00,339.00
761,2018-08-14,41,6036.00,1929291.00,324.00,317.00,324.00
762,2018-08-13,20,2778.00,880111.00,319.00,315.00,317.00
763,2018-08-12,32,3439.00,1089860.00,322.00,313.00,320.00
764,2018-08-09,33,5748.00,1845495.00,325.00,319.00,325.00
765,2018-08-08,23,1567.00,507941.00,327.00,322.00,325.00
766,2018-08-07,38,4342.00,1408593.00,326.00,324.00,326.00
767,2018-08-06,47,9520.00,3097930.00,328.00,325.00,326.00
768,2018-08-05,22,3712.00,1212817.00,328.00,325.00,328.00
769,2018-08-02,39,5188.00,1679864.00,327.00,321.00,327.00
770,2018-08-01,36,9526.00,3068018.00,323.00,319.00,322.00
771,2018-07-31,39,7541.00,2409044.00,321.00,318.00,321.00
772,2018-07-30,39,5984.00,1893378.00,319.00,315.00,319.00
773,2018-07-29,48,9058.00,2864572.00,319.00,315.00,318.00
774,2018-07-26,43,5608.00,1760548.00,315.00,313.00,315.00
775,2018-07-25,46,6281.00,1964546.00,315.00,311.00,314.00
776,2018-07-24,42,7297.00,2301641.00,318.00,313.00,313.00
777,2018-07-23,31,3905.00,1228033.00,317.00,313.00,313.00
778,2018-07-22,47,8337.00,2621323.00,316.00,313.00,314.00
779,2018-07-19,55,6170.00,1941530.00,317.00,311.00,315.00
780,2018-07-18,22,3133.00,986121.00,317.00,313.00,317.00
781,2018-07-17,18,1983.00,625393.00,317.00,315.00,315.00
782,2018-07-16,29,32979.00,10348996.00,315.00,311.00,314.00
783,2018-07-15,27,2890.00,900469.00,314.00,309.00,311.00
784,2018-07-12,64,12730.00,3959540.00,315.00,310.00,310.00
785,2018-07-11,45,40507.00,12590795.00,317.00,310.00,312.00
786,2018-07-10,49,47740.00,14801288.00,314.00,310.00,313.00
787,2018-07-09,32,4364.00,1359099.00,316.00,308.00,310.00
788,2018-07-08,64,9349.00,2977036.00,321.00,316.00,316.00
789,2018-07-05,31,2638.00,831225.00,318.00,311.00,318.00
790,2018-07-04,33,8901.00,2722256.00,310.00,300.00,309.00
791,2018-07-03,34,3991.00,1216907.00,308.00,302.00,305.00
792,2018-07-02,30,4610.00,1399846.00,308.00,299.00,305.00
793,2018-07-01,34,5338.00,1635939.00,311.00,305.00,305.00
794,2018-06-28,21,10595.00,3294320.00,312.00,308.00,312.00
795,2018-06-27,19,1402.00,434695.00,312.00,308.00,311.00
796,2018-06-26,39,7623.00,2363209.00,313.00,307.00,311.00
797,2018-06-25,34,3561.00,1112513.00,316.00,311.00,313.00
798,2018-06-24,34,3045.00,952280.00,317.00,306.00,314.00
799,2018-06-21,64,9336.00,2916902.00,316.00,310.00,310.00
800,2018-06-20,43,5309.00,1648950.00,314.00,309.00,312.00
801,2018-06-19,37,3309.00,1049133.00,322.00,316.00,316.00
802,2018-06-18,37,6878.00,2154552.00,320.00,310.00,320.00
803,2018-06-17,20,1083.00,342522.00,320.00,314.00,320.00
804,2018-06-14,44,3956.00,1273859.00,324.00,319.00,321.00
805,2018-06-13,35,3924.00,1252218.00,322.00,316.00,318.00
806,2018-06-12,29,3235.00,1035928.00,323.00,317.00,320.00
807,2018-06-11,44,5594.00,1785266.00,326.00,316.00,323.00
808,2018-06-10,63,9920.00,3149847.00,327.00,314.00,317.00
809,2018-06-07,39,3481.00,1144588.00,336.00,325.00,327.00
810,2018-06-06,24,3379.00,1135007.00,340.00,332.00,336.00
811,2018-06-04,44,6154.00,2011614.00,331.00,324.00,329.00
812,2018-06-03,73,14980.00,4957981.00,336.00,326.00,330.00
813,2018-05-31,42,8381.00,2838507.00,340.00,337.00,339.00
814,2018-05-30,56,11065.00,3743869.00,340.00,335.00,340.00
815,2018-05-29,53,9698.00,3277168.00,342.00,334.00,337.00
816,2018-05-28,52,5764.00,1932420.00,347.00,328.00,340.00
817,2018-05-27,46,6118.00,2031966.00,335.00,330.00,332.00
818,2018-05-24,34,5963.00,2000585.00,338.00,335.00,335.00
819,2018-05-23,46,8116.00,2724352.00,340.00,334.00,334.00
820,2018-05-22,59,6973.00,2356133.00,340.00,335.00,337.00
821,2018-05-21,60,10925.00,3694072.00,340.00,335.00,340.00
822,2018-05-20,45,9261.00,3153251.00,344.00,338.00,340.00
823,2018-05-17,42,6983.00,2384710.00,343.00,339.00,339.00
824,2018-05-16,29,3039.00,1034751.00,344.00,337.00,341.00
825,2018-05-15,29,2916.00,987956.00,342.00,337.00,339.00
826,2018-05-14,42,4201.00,1434612.00,344.00,338.00,341.00
827,2018-05-10,66,11575.00,3945761.00,346.00,337.00,343.00
828,2018-05-09,50,6849.00,2366426.00,347.00,344.00,344.00
829,2018-05-08,33,5181.00,1766629.00,343.00,340.00,343.00
830,2018-05-07,62,6251.00,2139147.00,345.00,339.00,343.00
831,2018-05-06,78,9671.00,3330659.00,346.00,343.00,343.00
832,2018-05-03,79,9858.00,3429602.00,352.00,343.00,346.00
833,2018-05-02,45,5447.00,1851294.00,342.00,338.00,341.00
834,2018-04-29,70,10608.00,3637412.00,348.00,337.00,344.00
835,2018-04-26,73,10047.00,3496945.00,354.00,345.00,348.00
836,2018-04-25,73,10118.00,3576536.00,360.00,351.00,352.00
837,2018-04-24,93,16417.00,5863413.00,365.00,345.00,359.00
838,2018-04-23,142,39505.00,14550792.00,382.00,360.00,360.00
839,2018-04-22,139,36790.00,13381295.00,370.00,352.00,369.00
840,2018-04-19,93,24467.00,8591259.00,353.00,347.00,351.00
841,2018-04-18,76,17497.00,6018812.00,354.00,337.00,345.00
842,2018-04-17,84,17345.00,5875128.00,343.00,336.00,337.00
843,2018-04-16,44,5765.00,1952451.00,341.00,335.00,338.00
844,2018-04-15,27,7648.00,2538264.00,340.00,326.00,340.00
845,2018-04-12,39,9067.00,3064628.00,340.00,332.00,337.00
846,2018-04-11,45,5135.00,1702717.00,335.00,328.00,335.00
847,2018-04-10,37,6099.00,2023472.00,337.00,325.00,334.00
848,2018-04-09,80,13810.00,4682890.00,346.00,334.00,335.00
849,2018-04-08,115,17000.00,5765359.00,348.00,331.00,340.00
850,2018-04-05,103,22167.00,7296728.00,335.00,321.00,331.00
851,2018-04-04,81,12813.00,4139091.00,326.00,315.00,325.00
852,2018-04-03,33,3431.00,1080948.00,318.00,310.00,315.00
853,2018-04-02,33,6267.00,1957517.00,318.00,310.00,314.00
854,2018-04-01,56,6979.00,2181409.00,320.00,308.00,313.00
855,2018-03-29,66,8252.00,2610653.00,320.00,311.00,318.00
856,2018-03-28,99,12154.00,3801930.00,317.00,307.00,311.00
857,2018-03-27,86,16469.00,4927113.00,326.00,283.00,316.00
858,2018-03-26,86,10390.00,3161312.00,313.00,299.00,300.00
859,2018-03-22,55,6600.00,2077888.00,320.00,310.00,316.00
860,2018-03-21,73,11081.00,3509629.00,321.00,314.00,316.00
861,2018-03-20,25,2133.00,689613.00,327.00,321.00,323.00
862,2018-03-19,30,5937.00,1939750.00,335.00,325.00,325.00
863,2018-03-18,39,5791.00,1934030.00,339.00,333.00,334.00
864,2018-03-15,58,10440.00,3496620.00,337.00,330.00,335.00
865,2018-03-14,36,8410.00,2787208.00,335.00,328.00,335.00
866,2018-03-13,46,8561.00,2828509.00,333.00,327.00,333.00
867,2018-03-12,28,10231.00,3365920.00,331.00,326.00,328.00
868,2018-03-11,43,6491.00,2131371.00,331.00,326.00,326.00
869,2018-03-07,45,6817.00,2256339.00,333.00,327.00,330.00
870,2018-03-06,51,5748.00,1861617.00,328.00,320.00,327.00
871,2018-03-05,64,16594.00,5384502.00,330.00,323.00,324.00
872,2018-03-04,61,16726.00,5461805.00,330.00,325.00,328.00
873,2018-02-28,39,13018.00,4369744.00,339.00,334.00,334.00
874,2018-02-27,42,4409.00,1484882.00,342.00,332.00,338.00
875,2018-02-26,34,4951.00,1661667.00,337.00,335.00,335.00
876,2018-02-25,33,3932.00,1323562.00,342.00,335.00,338.00
